Train/loss_step,epoch,step,Train/loss_epoch,Val/hits20,Val/hits10,Val/hits5,Val/hits3,Val/hits1,Val/mr,Val/mrr,Test/hits20,Test/hits10,Test/hits5,Test/hits3,Test/hits1,Test/mr,Test/mrr
1.967283010482788,5,1019,,,,,,,,,,,,,,,
2.1497931480407715,5,1049,,,,,,,,,,,,,,,
,5,1061,,0.9831730769230769,0.9741586538461539,0.9495192307692307,0.9326923076923077,0.8533653846153846,47.47235576923077,0.897880368750109,,,,,,,
,5,1061,2.0282182693481445,,,,,,,,,,,,,,
1.138331651687622,6,1079,,,,,,,,,,,,,,,
2.1064236164093018,6,1109,,,,,,,,,,,,,,,
2.0413978099823,6,1139,,,,,,,,,,,,,,,
1.930541753768921,6,1169,,,,,,,,,,,,,,,
2.213918447494507,6,1199,,,,,,,,,,,,,,,
2.1579949855804443,6,1229,,,,,,,,,,,,,,,
,6,1238,1.7262260913848877,,,,,,,,,,,,,,
2.144651174545288,7,1259,,,,,,,,,,,,,,,
0.9785855412483215,7,1289,,,,,,,,,,,,,,,
1.6869325637817383,7,1319,,,,,,,,,,,,,,,
1.4622503519058228,7,1349,,,,,,,,,,,,,,,
1.3832967281341553,7,1379,,,,,,,,,,,,,,,
1.8800727128982544,7,1409,,,,,,,,,,,,,,,
,7,1415,,0.9771634615384616,0.9699519230769231,0.9567307692307693,0.9393028846153846,0.8569711538461539,85.65384615384616,0.900936760781171,,,,,,,
,7,1415,1.5844756364822388,,,,,,,,,,,,,,
1.3927069902420044,8,1439,,,,,,,,,,,,,,,
1.5566868782043457,8,1469,,,,,,,,,,,,,,,
2.2294723987579346,8,1499,,,,,,,,,,,,,,,
1.3187257051467896,8,1529,,,,,,,,,,,,,,,
1.0571907758712769,8,1559,,,,,,,,,,,,,,,
2.135948419570923,8,1589,,,,,,,,,,,,,,,
,8,1592,1.467700719833374,,,,,,,,,,,,,,
0.9288027882575989,9,1619,,,,,,,,,,,,,,,
1.0439203977584839,9,1649,,,,,,,,,,,,,,,
1.5753360986709595,9,1679,,,,,,,,,,,,,,,
0.6504938006401062,9,1709,,,,,,,,,,,,,,,
1.6235172748565674,9,1739,,,,,,,,,,,,,,,
2.1364147663116455,9,1769,,,,,,,,,,,,,,,
,9,1769,,0.9801682692307693,0.9693509615384616,0.9495192307692307,0.9344951923076923,0.8587740384615384,81.10396634615384,0.901547514589153,,,,,,,
,9,1769,1.3711490631103516,,,,,,,,,,,,,,
1.283776879310608,10,1799,,,,,,,,,,,,,,,
1.962484359741211,10,1829,,,,,,,,,,,,,,,
1.3271855115890503,10,1859,,,,,,,,,,,,,,,
0.7809416651725769,10,1889,,,,,,,,,,,,,,,
0.8298712372779846,10,1919,,,,,,,,,,,,,,,
,10,1946,1.3286950588226318,,,,,,,,,,,,,,
0.9886342883110046,11,1949,,,,,,,,,,,,,,,
1.2125763893127441,11,1979,,,,,,,,,,,,,,,
1.265013337135315,11,2009,,,,,,,,,,,,,,,
1.2479748725891113,11,2039,,,,,,,,,,,,,,,
0.9110195636749268,11,2069,,,,,,,,,,,,,,,
1.0327568054199219,11,2099,,,,,,,,,,,,,,,
,11,2123,,0.9807692307692307,0.96875,0.9459134615384616,0.9236778846153846,0.8365384615384616,41.83052884615385,0.8863072132724301,,,,,,,
,11,2123,1.215010166168213,,,,,,,,,,,,,,
1.4609088897705078,12,2129,,,,,,,,,,,,,,,
0.8764617443084717,12,2159,,,,,,,,,,,,,,,
1.4440853595733643,12,2189,,,,,,,,,,,,,,,
1.5828485488891602,12,2219,,,,,,,,,,,,,,,
0.6021435856819153,12,2249,,,,,,,,,,,,,,,
1.2515885829925537,12,2279,,,,,,,,,,,,,,,
,12,2300,1.1793079376220703,,,,,,,,,,,,,,
0.8204779624938965,13,2309,,,,,,,,,,,,,,,
1.3517118692398071,13,2339,,,,,,,,,,,,,,,
0.9803193807601929,13,2369,,,,,,,,,,,,,,,
2.1017849445343018,13,2399,,,,,,,,,,,,,,,
0.7387808561325073,13,2429,,,,,,,,,,,,,,,
1.2926878929138184,13,2459,,,,,,,,,,,,,,,
,13,2477,,0.9837740384615384,0.9729567307692307,0.9555288461538461,0.9368990384615384,0.8611778846153846,55.76923076923077,0.903166234370837,,,,,,,
,13,2477,1.1752450466156006,,,,,,,,,,,,,,
1.977401852607727,14,2489,,,,,,,,,,,,,,,
1.4427062273025513,14,2519,,,,,,,,,,,,,,,
1.5675281286239624,14,2549,,,,,,,,,,,,,,,
1.1294747591018677,14,2579,,,,,,,,,,,,,,,
1.0728672742843628,14,2609,,,,,,,,,,,,,,,
1.7132173776626587,14,2639,,,,,,,,,,,,,,,
,14,2654,1.113461971282959,,,,,,,,,,,,,,
1.0222704410552979,15,2669,,,,,,,,,,,,,,,
1.4356765747070312,15,2699,,,,,,,,,,,,,,,
0.8093259930610657,15,2729,,,,,,,,,,,,,,,
0.7947550415992737,15,2759,,,,,,,,,,,,,,,
0.7259253263473511,15,2789,,,,,,,,,,,,,,,
1.161068081855774,15,2819,,,,,,,,,,,,,,,
,15,2831,,0.9771634615384616,0.9663461538461539,0.9477163461538461,0.9278846153846154,0.8347355769230769,45.28846153846154,0.885675444645885,,,,,,,
,15,2831,1.0891242027282715,,,,,,,,,,,,,,
2.1985855102539062,16,2849,,,,,,,,,,,,,,,
1.199618935585022,16,2879,,,,,,,,,,,,,,,
1.3886966705322266,16,2909,,,,,,,,,,,,,,,
1.1076887845993042,16,2939,,,,,,,,,,,,,,,
1.5918638706207275,16,2969,,,,,,,,,,,,,,,
1.383945345878601,16,2999,,,,,,,,,,,,,,,
,16,3008,1.095504879951477,,,,,,,,,,,,,,
0.9678745269775391,17,3029,,,,,,,,,,,,,,,
1.3787380456924438,17,3059,,,,,,,,,,,,,,,
1.892873764038086,17,3089,,,,,,,,,,,,,,,
0.6789408326148987,17,3119,,,,,,,,,,,,,,,
0.7994126677513123,17,3149,,,,,,,,,,,,,,,
1.7812055349349976,17,3179,,,,,,,,,,,,,,,
,17,3185,,0.9759615384615384,0.9657451923076923,0.9495192307692307,0.9320913461538461,0.8371394230769231,104.43509615384616,0.8871664157412215,,,,,,,
,17,3185,1.1003484725952148,,,,,,,,,,,,,,
2.0687828063964844,18,3209,,,,,,,,,,,,,,,
1.2277891635894775,18,3239,,,,,,,,,,,,,,,
0.6102002859115601,18,3269,,,,,,,,,,,,,,,
0.8183982968330383,18,3299,,,,,,,,,,,,,,,
0.4413638114929199,18,3329,,,,,,,,,,,,,,,
1.0784878730773926,18,3359,,,,,,,,,,,,,,,
,18,3362,1.1074646711349487,,,,,,,,,,,,,,
0.8485020399093628,19,3389,,,,,,,,,,,,,,,
0.9680570363998413,19,3419,,,,,,,,,,,,,,,
0.8279129862785339,19,3449,,,,,,,,,,,,,,,
0.9166802167892456,19,3479,,,,,,,,,,,,,,,
1.6736712455749512,19,3509,,,,,,,,,,,,,,,
1.1246662139892578,19,3539,,,,,,,,,,,,,,,
,19,3539,,0.9735576923076923,0.9609375,0.9423076923076923,0.9260817307692307,0.8371394230769231,36.22716346153846,0.8856893105662424,,,,,,,
,19,3539,1.0863385200500488,,,,,,,,,,,,,,
,13,3540,,,,,,,,,0.980269489894129,0.9687199230028873,0.9470644850818094,0.9311838306063522,0.8479307025986526,27.039942252165545,0.8942409154349398
